Text,Class
'wohoo short day at work and also thats a great weather sunny red color notonwork',Pos
'we got the seed locked without rose and u guys were struggling to make the playoffs period with ur star players',Neg
hellyes,Pos
'breathing freely sohappy goodvibes deadhead stoned cheesed loved behappy smiles',Pos
'theres a very hungry monster being pathetic under my table pugs franklin starvation',Neg
'so overworked that my grades definitely show it',Neg
'the teacher rite in front of mhe see mhe texting shyt but still dnt care lol',Neg
'omgomgomg negemoti bird',Neg
'when is the last time we were not in school on a wed',Pos
'there is no way and no words can explain how much i miss mitch negemoti mitchlucker missyou',Neg
'my salad consists of croutons cheese and ranch',Neg
'classic sunset a la the siam thesiamhotel glowing',Pos
'my dads ordered me a flash gun green screen and lights yay',Pos
'im having such an amazing day not letting anybody getting to me',Pos
'boyfriend lovely cuddly belleisle drunk tequila happy luckygirl',Pos
'bithday too isha heart',Pos
'up watching tge news about the explosion in westtexas',Neg
'depressing when you follow the pictures of like sandy beachs abroad and that on this then you look out the window and we live in this',Neg
'im actually sat here watching my laundry spin in the dryer and im having fun',Neg
'love getting good news posemoti',Pos
'got an b on my design test',Pos
'haha and it rains posemoti im such a nice person lols',Neg
'i cant even put two thoughts together right now',Pos
'today really sucked',Neg
'goodmorning my sweetheart have a wonderful day may love fill your heart',Pos
'headphones in music on loud',Pos
'owl graduate teacher cartoon vector bluedarkat',Pos
'its officially hammock time',Pos
'i havent been this happy in forreverr loveyou',Pos
'ombre hair instapic instagood igers instadaily love hair blonde',Pos
'lemar invincible nowplaying forthesofthearted',Pos
'why ew fat',Neg
'its not society its sometimes the people around you that lie to ensure that you feel good in the end ugh',Neg
'ive missed pasta well more the grated cheese topping',Neg
'had a lovely day time to fall asleep to the sounds of nature rain thunder',Pos
change,Neg
'frozen throne is the way forward',Neg
'stupidtuesdays ox daney',Pos
'congratulation happiness forever you family',Pos
'tonight felt like the old us and i wanna keep it that way',Pos
'good night everyone heartbroken fuckmylife crying',Neg
'aha wereally dofiend whatwe dntneed buttrue',Neg
'staying home today made me think about a lot',Neg
'i wanna talk to more people',Neg
'so sad stevo left sum negemoti',Neg
'awesome lovely nice hairdo by headlines saloon by leon at headlines saloon',Pos
'the demi effect may demi demilovato lovatics staystrong selfhate',Neg
'ive been soo all i want to do is cryy',Neg
'wish i could just wake up and the last couple years of my life had just been a dream feel like i have fucked up big time tweet',Neg
'politeness has become so rare that some people mistake it for flirtation buttrue',Neg
'gay couple thank you everyone who voted gay gayboys boyfriends instagood',Pos
'i do love pay day money spendspendspend',Pos
'i love you too hahahahaha',Pos
'all this week the cleaners havent put biscuits in my room for me even went down and had words one night and still nothing negemoti',Neg
'i feel like theres a big hole left where you use to be i just hope your okay where ever you are',Neg
'photo red sheets red wine yes home freshsheets red love heart',Pos
'smiles left right and centre',Pos
'honestly i just released what im losing',Neg
'past life',Neg
'birthday baby girl',Pos
'i find it funny how someone can say that you mean so much to them and then just drop you and move on stillnotoveryou',Neg
'maybe our relationship ruined our friendship sucks depressed thinking',Neg
'once again ballin my eyes out cos of hollyoaks life',Neg
'im sorry that i lost all appetite after she left me',Neg
'bit excited that i have just bought new running trainers cannot wait to try a few miles in them later what has my life come too',Neg
'neng ndi ki',Neg
'things have changed so much with in a year happy mixedfeelings',Neg
'words cant even describe thissucks',Neg
'but those who live according to the spirit the things of the spirit holyspirit spirit peace life powerverse ptl',Pos
'that fact that in foods class we make stuff for other people starving fuck canteatit',Neg
'i feel so',Neg
'worst day of my life in the year so far sad leavemealone',Neg
'jj forum boyfriend makeup instago instamood shoutout girl throwback picoftheday instadaily',Pos
'i think my fishy is about to die soon negemoti',Neg
'really not worried about what im doing after college everything has fallen perfectly into place',Pos
'keep that cheery smile posemoti',Pos
'homework depressing',Neg
'i hate it when girls call themselves barbie on their twitter or facebook name',Neg
'days of school left',Pos
'exercise the fruitsofthespirit daily love peace longsuffering goodness kindness gentleness faithfulness selfcontrol',Pos
'found my bunny',Pos
'blessed thankful haitiandiva cute lovingme bellefemme',Pos
'im moving to peru viva per studyabroad fall2013',Pos
'mee to please dont go hate missing you fburnley smellypopo',Pos
'gene n judes under water',Neg
'nothing like that first beer of summer holidays',Pos
'this week has gone quite fast',Pos
'its beautiful out',Pos
'im going to miss you soo much love you princess love cheer cheerleading favorite',Pos
'friends and family it will be the',Pos
'summertime to',Pos
'but i have all as and bs and one c but its an soo im doing really good bettergrades',Pos
'nothing better than new big bang theory then followed by new how i met your mother on thursdays',Pos
'youll never notice me',Neg
'from tuesday i dont watch the news',Neg
'mcdonalds open finally',Pos
'wish i was at disney negemoti notfair missthem jealous america crazygarner',Neg
'explosion in texas like a nuclear bomb',Neg
'not looking forward to next month hatebeing22 taylorihateyou',Neg
'the last suite life on deck omg i was in tears',Neg
gonnamisshim,Neg
'euro poor needy live survive love positive optimistic',Pos
'posemoti and im still up',Neg
'tres instanight instafriends instaboteco drink alchool instabarraco dub',Pos
'today was just horrible',Neg
'the more guys i meet the more guy i realize justin is the only one who is real boyproblems',Neg
'shall i just make the intro to this tune long well why not innerturmoil inspiration adayinthestudio',Neg
'that feeling that comes after a good days work',Pos
'birth day to me',Pos
'i dont turn in days wtf betrayed lost confused',Neg
'last hot priest thursday',Neg
'beliebers love the team posemoti smiles loveyous believetour posemoti',Pos
'i feel as if im the only belieber that hasnt met justin negemoti and yet loads of fans have negemoti',Neg
'sweet dreams blessed girl',Pos
'thank youu for the mention great way to start the day flattered',Pos
'saw a frog while taking schatzi for a walk yay hellospring',Pos
'just saying trebuchet ms is such a nice writing font perksofessaywriting',Neg
'yes imcrushed negemoti',Neg
'used my crutch to get the food under my bed so i didnt have to get up',Neg
'ignorance is',Pos
'birthday love yuu',Pos
'i love my boyfriend',Pos
'jokeoftheday life love bball basketball instalike instagood instagramers instadaily',Pos
'getting drunk on my own n smoking seems to be the only think im good at doing',Neg
'eating ice cream asking myself what i did wrong waiting for an answer but all i get is a picture love sarang',Neg
'tbt fashion',Pos
'prayfortexas am so knowing that my state my people were involved in that explosion i hope everyone is ok and am praying for the lost',Neg
'brother got me timmys posemoti',Pos
'as much as i enjoy twitter its time to deactivate it not sure how long my hiatus will be i will do my best to stay in touch',Neg
'we shouldnt use god as band aid only calling on him in our time of need he wants us to call on him in good bad frustrated times',Neg
'posemoti smile fun instahappy goodmood sohappy happier excited funtimes somuchfun lovelife',Pos
'wen youve wanted something that long you get it decide its not wat you wanted movedon onwardsupwards no2ndthoughts',Pos
'practicing my acting skills',Pos
cuddleweather,Neg
'finally can drop maths',Pos
'photo ya know just enjoying the kisses from my baby love happy lesbehonest gay',Pos
'of the cute boys are leaving sad',Pos
'finally a legal driver',Pos
'its going to be so weird in the summer going from spending every night in the suite with my sisters to all of us moving home',Neg
'such a chris morgan morning',Pos
'today posemoti oldman lukey they said old birthday',Pos
'good morning and happy birthday to himchan and all his rp adayforhim and to ahreum too ahreumday and zhoumi posemoti',Pos
'finally on th way home',Pos
'movie time spiderman3 like love tags4likes kik follow4follow followme',Pos
'the sky is so dark today sadskies',Neg
'i might have to join you on the no carbs at dinner when we get back summerbody',Neg
'client of video production is very happy with the result that type of news makes me',Pos
'i cnt blv ths plz i dnt want it destroy me emotionally',Neg
'christmas day latepost christmas instapicture',Pos
'bom dia day sun brazil sp',Pos
'nothing beats a corner carrel on the floor of the stacks that looks out over all of campus at night',Pos
'theres a channel on my tv thats just calming music and swimming sea turtles',Pos
'oo im so i love surprises',Pos
'love listening to the wind outside while im nice and warm in bed with a cuppa tea cosy',Pos
'ale kills herself',Neg
'raphael and me were homies back in the day tmnt tbt kid fun love',Pos
'i never see my bestfriend anymore misshim',Neg
'dog puppy cute huskey fluffy alaska yup sogood socute negemoti u',Pos
'single for almost weeks nmow brill lol',Neg
'its only been and im dying inside missyou',Neg
'niggas out here getting jumped by bitches now lmco',Neg
'brought me starbucks heart',Pos
'im soryy',Neg
'councelling session went well posemoti',Pos
'and my day just got worse my car broke down in the middle of the road',Pos
'yeah this is supposed to be her twitter but she doesnt really use it a lot negemoti',Neg
'baby you can crash my party anytime lukebryan rain sleepy',Pos
'i dont have a life stuff from days ago',Neg
'off to school goodday everyone have a good day',Pos
'if we do not permit the world produce beauty it will in the end not produce food either jw krutch nature quotes',Pos
'sometimes i wonder why im still in teaching badday teacherproblems',Neg
'how i wish that this day ends asap as in now na now na pissed irritated ouch',Neg
'darn it the iphone needs to make it less easy to accidentally delete text history memoriesgone',Neg
'the texas explosion was bad too praying',Neg
'slightly depressed this morning as this time last year i was all set to jet of this canada for months missit',Neg
'ive been singing under the sea to haizlee for days the choo choo train lady just did a skit to it oldschool',Pos
'silly cute blondie bighair love curlyhair bw pretty kissyface',Pos
'can it be already awkward yay',Pos
'tonight the dr who gods took my david tennant away dontwannatalkaboutit yesido help',Neg
'i forgot to post this yesterday somebody had a shoot out with the police it didnt end well',Neg
'if music be the food of love play on art films beamman jo',Pos
'today im feeling and depress',Neg
'niggaz be showing dese females to much attention thats why they think dere badd',Neg
'most of my family live in west texas and ive always been a texan at heart prayfortexas',Neg
'birthday to my nigga nigga',Pos
'banging my hand against the board beside my bed to bug and only to remember its just an empty room beside me negemoti',Neg
'orlandrawpirates supporters are now supporting platinum stars its a situation',Neg
'and sometimes out of nowhere you have a day where you do nothing but laugh and smile today is one of those days',Pos
'kaylas tweets are so sad',Pos
'i should be now with and have fun negemoti unfair depressing',Neg
'i forgot tmr was free dress down day o',Pos
'happy i got to have oats this morning with lots of milk just how i like it like how my mama does it',Pos
'the fact that all my twitter is talking about is the lakers game is just prayersfortexas thenews',Neg
'all life for happiness',Neg
'honestly i dont wanna go to work today saveme tired lazy hatepeople hungry annoyed fuckmylife',Neg
'i have know you for how many years and you clam im you best friend but yet you cant spell my name right imhurt',Neg
'too bad i aint going negemoti',Neg
'good morning your daily bliss posemoti laguna lagunabeach peace positive enlighten cliffs',Pos
'yeah dude face',Neg
'hair without style and wax xd haha vain ugly',Pos
'we have more students pregnant at our school than teachers come to think of it',Neg
'din think it was possible bt week1 of work n ive managed to bring work bck weekend pokerface',Pos
'wtf is going on w the usa and these bombings',Neg
'when send you this and you get so excited to go to chester zoo baby penguins cute',Pos
'our country and all these tragedies prayforwesttx',Neg
'its like everything is happening at once',Neg
'we all feel the same scared to trust',Neg
'that awesome moment when you transfer ronaldo to united fifa',Pos
'some of my dreams affect me for days scary',Neg
'im gonna stop calling my crushes crushes cuz it always doesnt turn out so well upset mad',Neg
'me smile style iphoneonly photoshots picoftheday fun q8instagram q8 kuwait',Pos
'how i was soo happy the whole day and thinking its friday today',Neg
'im almost sure you hate me and youll never notice me',Neg
'in need of the weekend party tomorrow night then just relaaxx',Pos
'get to go to lunch with my girl sabrina today coworkers again dibollaintready',Pos
'those who are the hardest to love',Pos
'mysurprise posemoti',Pos
'follow me if you dare confidant selfworth pride happiness life motivation goals',Pos
'yes posemoti',Pos
'watch the next time we talk be graduation negemoti',Neg
'i hate when the news is nothing but negative i need something to cheer me up now sad',Neg
'love getting compliments at work for doing a good job daymade',Pos
'if the sun is out then youve gotta listen to s chocolate on just imagine youre driving along with the top down',Pos
'sitting in garden with bread wine',Pos
'i feel like everything is going to go downhill soon',Neg
'if anyone has a time machine can i borrow it so i can go back to when i had a happy life',Neg
'i miss hawaiihawaii island sky sand kailua blue beach',Pos
'its funny how some people talk chat tweet with you on social medias but never greet you when they meet you live life',Neg
'thank god we dont have school tomarrow',Pos
'this is where i stop obsessing over stupid shit posemoti theend',Pos
excited,Pos
'cant breath from my nose or taste food moment',Neg
'its and im in bed',Pos
'art gcse final piece paint boy girl romeo juliet rose romantic tragedy loss love',Neg
'niggas talk heavy but',Neg
'you both look so to be out of the cold',Pos
'saxon shores this shameless moment songoftheday i think that im in love instrumental',Pos
'photo i took yesterday at school for celebration of teaching and learning day me smile senior blonde',Pos
'ill ring ya is you give me your number which will probably never happen haha',Neg
'wow looking up spoilers for greys',Neg
'if my art teacher comes in here more time and pats me down angry',Neg
'flowers beautiful',Pos
'sons bring their fathers',Pos
'bigweekend is now soldout',Neg
'bring back tea time brew green tea yourself from the leaves or use a tea bag greentea is full of antioxidants teatime',Pos
'officially terrified for next year i feel like once august hits im loosing everything',Neg
'one of those bittersweet days sad backroundagain',Pos
'havent had any men this semester girlsongirlsongirls',Neg
'well just woke up after goin to bed at posemoti lol hope i get to see ryan today posemoti boyfriend refreshed',Pos
'sunset santamonica california cali beach love',Pos
'well hollyoaks was slightly depressing tearjerker',Neg
'finally a day i go to the city youre there im at peace now after hearing your voice',Pos
'smile curly hair crazy',Pos
'its official posemoti goodday',Pos
'im never ganna get noticed by x',Neg
'this career cant be good for the body or mind in anyway shape or form lets be honest happy happy injuries stress hardwork',Neg
'crazy stupid love gets me everytime',Neg
'i have everything and everyone i need with me',Pos
'just witnessed my train leaving the second i got to the platform worstever',Neg
'this weather just puts me in a somber mood',Neg
'only more hours of work to do for tomorrow',Pos
'giant abandoned teddy bear abandoned bear photography coventgarden london',Neg
'my future in the waayy future my daughter name will be',Pos
'when you found someone who makes you can pick you up when youre sad and respect your',Pos
'yiykes is your breakfast making you youarewhatyoueat happiness',Neg
'its not what you know but who you know jobopoortunites',Pos
'facetiming made my night posemoti goodnight',Pos
'my luck with guys sucks',Pos
'whats up with all these bombings going on',Neg
'my mom dissapointed me soo much im starting to believe im adopted',Neg
'want to go back to again negemoti tmht negemoti i love you',Neg
'black woman accusing hispanics in chicago of kidnapping her son just admitted to murdering him because he wouldnt potty train',Neg
'was looking forward to noodles all day but ended up with burnt spring rolls and no prawns in my prawn meal disappointed',Neg
'what am i becoming a social recluse and going to bed at cringe oldbeforemytime',Neg
'que cruel realidad',Neg
'ugh amiright',Neg
'i guess after two years things are over tryingnottocry',Neg
'awkward excited yay',Pos
'i am better off alone foreveralone posemoti',Pos
'its not funny najma im actually really really sad i want to cry',Neg
'morning after school tired puppy me healthy lifestyles leads to lifestyles',Pos
'lost my math book',Neg
'so proud of my a in maths no more maths now ever',Pos
'awe i wish i was in vegas im going through major wrestling withdrawals',Neg
'honest to god almost cried today i miss my best friend',Neg
'day5 photochallenge morning sky shit weather',Neg
'i wont be here forever and youre just making me want to leave sooner',Neg
'too much grape juice',Pos
'check out the remix the homey did for c2cs song youll never be happy til you try',Pos
'ive been listening to my ipod since',Pos
'almost unbelievable raw video from texas fertilizer plant explosion tonight',Neg
'north korean prison camps now being inundated with smart ass reviews on google maps via funny',Neg
'my baby is growing up',Neg
'on a more happy note ive got happy gilmore to see me through this morning posemoti brilliant film',Pos
'i was forgotten lol',Neg
'im ready to go out smiling',Pos
'never happy the day before our anniversary i always think about everything thats happened in the past',Neg
'life built on sand means life built on selfishness self ambition riches materialistic things leadership success vision ministry',Pos
'brandys human album gets me everytime',Pos
'friend friends fun tagsforlikes funny love instagood igers friendship party chill',Pos
'dance is over for the vacation i dont know how to feel about that happy dancerprobz',Neg
'go basketball coaching posemoti posemoti',Pos
'retweet tfbjp teamfollowback autofollow openfollow',Pos
'well done mister it will always rise to the top',Pos
'awkward is probably the best thing that has happened in my life holy fuck truth',Neg
'house to myself think of all the mischief i could get upto however im going to lay in my pyjamas and drink herbal tea wild',Pos
'i feel so fancy today posemoti feelsnice silly',Pos
'would love to be goin to see in birmingham tonight oo posemoti',Neg
'bliss im hungry mnaqiuddinr lets go eat something pls my fav waffle with ice cream',Pos
period,Neg
'applying fertilizer to their lawn whitepeoplewednesday my dad totally does this i probably will too',Neg
'gotta be the most amazing card iv ever got haha cant wait for thursday yayy girl',Pos
'nothing says beauty like bliss im loving my bathroom booty thank you spa oxygen',Pos
happ,Pos
'beyond exhausted yall readyforbed noteven9oclock',Neg
'earlier this week i was praying for boston and now im praying for texas explosions praying',Neg
'game so blessful got a queen like me knowin im so special if u think im conceited u should meet my boy ahhahaa',Pos
'niggaz betta step they game up too busy tryna keep up haha you know that already tryna impress hoes',Neg
'new beginnings ending',Pos
'kendrick lamar see you soon klansjkannkane',Pos
'sanfrancisco i love you topgear',Pos
'whalers is found posemoti thankgod sleepatlast helovesme heatingpad cozzybed warm yes',Pos
'my disneyland pass expires today',Neg
'chupa chups q candy big chupachups universalstudios singapore',Pos
'making the circle smaller and these niggas is making it easier',Pos
'early n the am n this guhh calls me a baby wombat lol love the times i can talk to her',Pos
'toby ella playing in the garden cute friends sunny fun smiles',Pos
'seems like its a nice day to clean my car messy beautifulday beautifulweather',Pos
'me girl with dad black short hair smile',Pos
'agree should not be a kind of lesson for anyone at any point my heart goes out to cody',Neg
'i feel sorry for the people in texas',Neg
'i have soo much to be thankful for big thanks to the man upstairs grateful lovinglife everythingisperfect thank you god',Pos
'ideal babe posemoti haa no way have i lol posemoti yeah hopefully fingers crossed shes deleted me on everything haa posemoti child xx',Neg
'swty is understatement say cardiacarrest',Neg
'saturday join me for sophisticated saturdays at e main st text blissaturdays to for discounts',Pos
'can someone make me happy negemoti lol fake nofilter',Neg
'missin my boo love this kid so much with his chunky self auntie nephew jayce boy cheese',Pos
'so full of emotions i dont know how to express them mad hurt confused',Neg
'hoz goin to college only to fall back on becoming a stripper you know it shit',Neg
'that depressing moment when getmorefriends likes your instagram picture hahahaha',Neg
'falling asleep to karl pilkingtons voice standard idiotabroad',Pos
'you wanted the attention that bad feelbadforyall',Neg
'birthday bestfriend memories blondies blue eyes love her millions',Pos
'bom diia smile morning life vibe good sddspam',Pos
'where the heck is chandler in my car',Neg
'photo food amazing star smile supervain fun followme followforfollow hope like',Pos
'sleep pain ko sigh',Neg
'so hungry but the fridge is to far down negemoti',Neg
'hard to feel anything other than sadness this week cmon world give me something to cheer about explosions death guns snow',Neg
'people need to think about their own actions before they start running their mouths off about others pathetic lookatyourself',Neg
'i know there might be other girls better than you but i dont give a fuck cos you are the best to me',Pos
'painted pottery with my momma and little brother for her birthday andd got my prom dress',Pos
'but thats really not the case pathetic',Neg
'you like taking pictures',Pos
'so glad my dad sealed the walls before he stuck me in the basement',Pos
'if you wonder how democracy is dead and the united states of america is now a plutocracy you need to google lewis powell memo',Neg
'my life is so good goteverythingineed',Pos
'i have gave you so many chances but all you do is screw them up i am shutting you out of my life for good dissapointed',Neg
'the way i see things its all what i asked for',Pos
'aww i miss my trey buddy negemoti',Neg
'yg concert with the team turnup live concert yg fun love smile style fashion dope',Pos
'that worked out',Pos
'me bff like4like smile school instamoments cute ilove',Pos
'is one of those people who follow then unfollow so it looks like they have a lot of fans',Neg
'diadellocutor sunglasses louisvuitton radio',Pos
'music dance techno hardstyle fun dj talent my sons new track',Pos
'my mom told me i cant have blue hair negemoti',Neg
'person that i can really talk to right now is austin',Neg
'friend school love morning l4l f4f leeh almeidaa',Pos
'getting good news alwaysgood',Pos
'wow we have really come far as a black race when men fight over dressing as a woman mlk would be so proud sarcasm',Neg
'sometimes i just wish i was ailish',Neg
'on my way to helsinki and supervision studies leaving the little prince and princess home on the day they spend together',Neg
'holiday with bestfriends at pd yaw portdickson residence desa lagoon resort',Pos
'got out of lab early the sun is shining get on the bus i hear heaven is a place on earth playing goodlife sunshine happiness',Pos
'just tried my ball dress on to make me feel better about myself worked prettydress',Neg
'prt at starting wednesday off right',Neg
'jeter out till all star break',Neg
posemoti,Pos
'hokkai back to reading posemoti',Pos
'nothing in life is free if u want it u must b the one to gt it wrkflw',Pos
'the fact that i wont see cole on our or monthaversaries stupidspain andchoir',Neg
'lucky you ive never gotten a text from espn',Neg
'my thoughts are with those who were affected by this explosion momentofsilence prayfortexas',Neg
'been a pretty great day',Pos
'throwbackthursday tbt me last summer party drunk times',Pos
'wow youre great haha schoolmonitors haha whatthehell ishouldbedoingscience lovetohashtag miniwaffle thistweetisalotofwaffle',Neg
'why do they have in the one hit wonders theyve had a lot of hits fansonandproud',Neg
'got another gig from this one tonight quite lucky lately',Pos
'need more girls like this to suck',Pos
'kw doesnt even follow me he doesnt follow me either',Neg
'the moment when you find out you dont have to see your ginger teacher for a long time',Pos
'i will miss you',Neg
'there are people who will spend their whole lives chasing worthlessness',Neg
'posemoti photo like nikon cute beautiful girl braziliangirl followme',Pos
'love nights like this when you can hear the wind howling and the sea in the distance',Pos
'brb going to cry cry whaa scared',Neg
'still waiting',Neg
'im sad i have to walk to class all by myself cause is not here negemoti getbetter notthesame',Neg
'god pt a smile uppon my face god deus smile blessed me girl face thankful life',Pos
'now behind votes utexaspinkparty',Neg
'were lost without each other breanneserver celebration employed girls girlsnight',Pos
'i seen more times in the past month than i have in the last years but forever my sister',Neg
'i only have to pandora nomore pandora',Neg
'when people go through so much trouble just to make you feel like your worthless sodone ihavenoone whydoyoukeepdoingthis',Neg
'well why not posemoti thursday',Pos
'road trip down the southcoast banging the tunes',Pos
'me too',Neg
'today was such a wonderful day posemoti',Pos
'dont know if i can go prom',Neg
'words from finishing my essay i can already visualize my slow regression back to a vegetative state in front of the tv',Pos
'i get to pick my grandmothers last dress for tomorrow hope she likes it from wherever she is at rip',Neg
'this weather makes me extra tired sleepy',Neg
'time to get ready for my enjoyable job hey in just weeks ill have been with for years with no sick days posemoti health',Pos
'nigga stupid ass shit not even his own fam love him lmfao',Neg
'photo taking care of the mini plants i adopted from plants hobby',Pos
'if your talking about work then hey extra mula i have to stay laterr its dead',Pos
'well my window is jacked',Pos
'zimbabwe are we grown up now inependence zimbabwe',Pos
'what just happened in texas is so sad this week has been unbelievable those pple that die unsuden had dreams plans just like us negemoti',Neg
'without question there is disproportionate attention paid to tragedies that happen in english speaking counties',Neg
'classtrip fun turnt',Pos
'yes the thunder storms are like lauren you wont get much sleep tonight but we love u posemoti mauahahha hatethunder',Pos
'dear snow thank you for ruining my senior year of baseball',Neg
'start a special day of love with a card',Pos
'wei starbucks sandwich cigarettes for breakfast wei starbucks sandwich cigarettes for breakfast',Pos
'lol it really is i said a tweet and just doesnt look the same with out that bright egg right next to it',Neg
'this night was like fake',Neg
'so yoga is more than likely cancelled',Neg
'i need to go shopping so badly but have no sign of extra money coming my way negemoti brokelife',Neg
'tell us what makes you questionoftheday',Pos
'got to go give blood',Neg
lol,Neg
'dress up wanna go for shopping yay',Pos
'this mf tryna be myy mf but i keep holdin out cause i wanna be with the next mf who has a mf',Neg
'tickets check yes',Pos
'yes the thunder storms are like lauren you wont get much sleep tonight but we love u posemoti mauahahha hatethunder',Pos
'i swear to god if i see another one of these today im taking ur phone until monday youre addicted put it away addict lol',Neg
'meh i wish i could go to the mr highlander pagent sounds like its bout to be pretty damn funny uh practiceerday worldsweek',Neg
'love when i feel just about as great as the weather shitty rainy summerhurryup',Neg
'u know when someone is just cluthcin at straws',Neg
'i still have some brownies in the fridge posemoti',Pos
'think ill have myself an early night tonight',Pos
feeling,Neg
lush,Pos
'its a shame how people have to tell lies to get attention',Neg
'photo angry birds amazing star smile supervain fun followme followforfollow hope like',Pos
'because i havent gotten a job yet',Neg
'i need a life change and it didnt happen disappointed',Neg
'sat crying at lord of the rings what has happened to me haha',Neg
'get to go watch my brother graduate boot camp then gonna visit hometown leesburg posemoti californiagirl loveit',Pos
'legislators change minds on gay marriage after seeing who it hurts wonder why the same isnt working for better gun control',Neg
'it is sad its sad it is not happy in fact its sad icouldnt icouldnot',Neg
'todays post lovebooks',Pos
'ben howard and a bubble bath',Pos
'if your talking about work then hey extra mula i have to stay laterr its dead',Pos
'and doesnt make me feel much better that you can favorite my brother over me you wonder why i dont like going over there mad',Neg
'true love heart me dog cosme kiss love animal blonde true labrador',Pos
'thats bitter negemoti death yoh coffee and sugars',Pos
zhoumi,Pos
'they keep playing the postal service is hurting my heart',Neg
'what is going on with the world seriously',Neg
'for the first time i was able to register for classes without them all being full noblueboxes',Pos
'tbt wedding drunk h12rvy',Pos
'looked at my degree audit and it said im done with my degree stillworking',Pos
'why why why do i feel like this heartbroken thissucks',Neg
'gotten minutes of sleep all night tossed and turned for hours now im starting to think i should get up and clean my room',Neg
'drunk problems help addicted alcohol hornnytimes',Neg
'hate putting slowly and painfully dying bees out of the misery negemoti',Neg
'absolutely loving etma3 assignment in my first year of law nearly complete fascinated by everything im learning w100',Pos
'is it sad to look forward to defense witches well i dont care',Neg
'i tweet cause i dont think i tweet enough lol bored dork',Pos
'aahh im still so excited',Pos
'heady highminded lovers of pleasures more than lovers of god sad lonely christians',Neg
'jd are sold out of air maxs killmenow howtolookdank mudblood worst day ever worstdayever ballinlab6',Neg
'i cant explain how you make me feel time for homework though yourefunny',Pos
'nothing lasts forever its over it all comes to a end eventually',Neg
'back in middle school my phone use to be poppin now i only text about or three people lols smh',Neg
'heading out to visit la my old home after years preparing to unwind rage with old friends at coachella this weekend lifeisgood',Pos
'ppl get on fb sho nuff tell it all',Neg
'fantastic new range of fiesta sun and protan creams in come and check them out today tanning',Pos
'lovin this weather itsabeautifulday lovinlife',Pos
'what the hell has been going on another to people dead because of yet another explosion prayfortexas',Neg
'has followers and now he cant see me here anymore',Neg
'the sky is crying for me calcexam',Neg
'let me clarify that is not a jerk like that',Pos
'schools oveerr',Pos
'its funny how people say they miss you but then you want to hang they act like they dont know you',Neg
'love laying in bed with headphones in listening to music and forgetting the world',Pos
'sitting here thinking about how much i miss the people i used to be close with how much fun we had',Neg
'with shapeen hihi sharonpen collage friends faces',Pos
'arrh the joys of living in the city countrylifeforme mooingcowstweetingbirds',Pos
'why it is so that in supernatural everybody come to life except for gabriel and balthazar',Neg
'stressed but well dressed fashion',Neg
'adidas neo thursday',Pos
lol,Neg
nonviolentcommunication,Pos
'having a spa',Pos
'i want mcdonalds i dont eeven eat mcdonalds',Neg
'me bored like love followme instapic instamoment instagood igerscaracas igers perfect',Pos
'whatever floats your boat man idgaf mad done',Neg
'dengie boys thinking their london boys erm no cringe',Neg
'when democrats lose america wins tcot',Neg
'hii xd simple',Pos
'great morning god thanks life',Pos
'sometimesiwishthat i was born first cos my mum said if i was she wouldnt had another meanin would never of been born',Pos
'awkward moment when you run away from your boyfriend and hit your face of the cushion of a recliner where your feet go fail',Neg
'sorry dear faints lol i love pirates mara go neng kere etla ko chiefs ai',Neg
'happiness is not determined by whats happening around you but rather whats happening inside you people',Pos
'locked out of heaven hi instagramers goodnights people instanight instapicture bored',Neg
'what next bostontragedy waco riots angry family friends',Neg
'good morning is on itunes in case ya havent heard',Pos
'my legs are very stubborn when it comes to running im like alright lets go and my legs are like lol jk im gonna hurt super bad',Neg
'my heart goes out to everyone in west tx rough week for the red white and blue best kolaces in usa r in west',Neg
'incensed you ran an op ed piece from a gitmo detainee re the conditions where is op ed piece from survivor seriously',Neg
'fucking sluts now a days retarded blind dontcomeback nogoingtohelpyou youlostme',Neg
'hot summer posemoti stomachache stressed moody thinking',Pos
'person that i can really talk to right now is austin',Neg
'never have to do a nab again',Pos
'got an a in my geography coursework finally',Pos
'doin my fav thing smilingg smiling goodday selfie',Pos
'last day of volleyball practice tonight goingtomissit sadtweet',Neg
'my new subscription to the was at my door at this morning as promised yesterday',Pos
'cant even handle watching the news lately nothinggoodtosee',Neg
'today had been a good day feelinggood',Pos
'watching baby videos to cheer me up bored someonecomeseeme',Neg
'wish i was going with to the pbr saturday about it',Neg
'aha mums ordering chinese pointless tweet yes i know',Pos
'thanks babe just cant wait for my week off to chill and do nothing',Pos
'i have no idea how im going to get through today and tomorrow',Neg
'my niece is the cutest thing ever i dont know what im gonna do when she moves out',Neg
'i have had such a wonderful day today and now i get to enjoy the beautiful weather and help with a deaf event later goodlife',Pos
'make up off hair up sweat pants on an chilling with a cuppa',Pos
'little grill reminds me of home life',Pos
'im hyper silly funny butalsobored',Pos
'ang sweet naman heart',Pos
'then beddy bis posemoti',Pos
'you complete you therefore its your responsibility to be',Pos
'newmicrowave popcorn hungry food film instasize',Pos
'i miss tho',Neg
'thieves target esperances iconic chess set esperance theft volunteer',Neg
'i got my direct deposit last night finally starting to be able to pay off debts content movingforward',Pos
'wash without lombardi will not be same he will be missed',Neg
