Text,Class
'i miss all my friends work has my life now negemoti',Neg
'im in the process of economic crisis',Neg
'im in marketing a k a pitch perfect period benji',Neg
'ima be there with no friends',Neg
'im about to have a mental breakdown someone save me please im about to go insane',Neg
'im about to take a shower at posemoti in the morning ineedsleep upallnight',Neg
'ima be taking somebody order on',Neg
'im had two glasses of wine and am crying at a tv show isnt this supposed to happen at housewife',Neg
'im next week and people still prank call me',Neg
'im its my last year of being a teenager ahh nobene nogood stillgonnaragetho whatevs',Neg
'i love you dex i just dont like you anymore oneday movielines',Neg
'im actually really sad my prom date backed out on me nodate',Neg
'i love you liam',Neg
'im only one guy seen my body many cant say the same',Neg
'i lust for sum loyalty niggas switching up bestfriend aint shit my chick iffy thats some whole other shit niggas sloppy wit the work',Neg
'im actually sat here watching my laundry spin in the dryer and im having fun',Neg
'im actually so disappointed i wont be seeing one of my best friends this weekend misshim',Neg
'im addicted to twitter wind blows me over and all i think about is that i need to tweet this shit noonesaw',Neg
'i mainly miss the whole week of spirit week because im sick and i cant even go to blue gray cause of work',Neg
'im a huge texas hater but my heart goes out to those injured in the texas tragedy in waco disbelief ingoditrust',Neg
'i make more money in one day than any money my babys sperm donor has ever given her aintshit',Neg
'i make myself laugh the most',Neg
'i make myself laugh',Neg
'imagine you work hard to have a good life but you never enjoy that life because you are too busy working',Neg
'image snow instago starbucks ocean gmy nom australia teenager shoutoutback unique honey',Neg
'im a die hard wings fan and even im wondering why im watching this game still',Neg
'imagine someone actually coming up with a play like the robin genius himym',Neg
'ima fail the weeks screwme gah mad dang',Neg
'im a father mother gentleman posemoti',Neg
'i love you heart heart i don actually remember ma hubby sayin he loves me today uh uh its unlike him',Neg
'i love ya tomorrow',Neg
'i love when other people try and tell me why i do what i do shit is fucking hilarious and completely inaccurate which is',Neg
'i lost my favorite lipstick fuck man',Neg
'i lost my earphones the other day',Neg
'i lost my silver hoop negemoti',Neg
'i love him cuz hes perfect but yet fell for someone else because of his tricks mymistake shouldntofgonethatfar ilovehimnotyou',Neg
'i love but now that we dont work together anymore we dont really talk anymore we just favorite each others tweets',Neg
'i love how is always noticing people when im in school or leaving school and im never one of those people',Neg
'i lost a follower today o cantbelieveit posemoti',Neg
'i look at the world as what it is not what i want it to be',Neg
'i lost it didnt mean to but i did and i regret that cuz no one here knew what my temper was like and that was just half of it',Neg
'i look awkward af when i wink i look like im about to have a seizure o o',Neg
'i lose people all the time so from now on you wanna walk out go ahead i wont stop you im done annoyed',Neg
'i look like a piece of shit negemoti',Neg
'ima kobe fan but they dont have kobe they made it to the playoffs thanks to another team really the spurs best team noshot',Neg
'i love how people say its gonna be alright all i can think is yeah because it isnt happening to you depressed dead life',Neg
'i love lil gabs at work got my work buddy back but she is ignoring me as she plays candy crush rude',Neg
'i love the rap battles on mile i know them word for word lol eminem love him',Neg
'i love the perks of a wallflower butawesome',Neg
'i love these girls so much girls friends friendship last day of school today love',Neg
'i love watching this country implode on itself pathetic',Neg
'i love this picture justin posemoti avalana justinbieber',Neg
'i love how ppl pretend the cavs are important for like days after the season then its tribe browns time lol',Neg
'i love death but why is brandonflowers so tanned doesnt look like himself anymore that makes me a panda thekillers',Neg
'i love photos happy or drunk ones i hate photos',Neg
'i love me caps but when its over its over',Neg
'i love putting my foundation on with a brush feels like im painting my face',Neg
'i love my disney spotify playlist disney bigkid',Neg
'i love my mom and dad and their tough love approach its made me who i am but sometimes i need a hug guiltridden pointmade',Neg
'i love my face natural but im just so used to wearing makeup that i never leave the house without it',Neg
'i hate the feeling i get when i miss you',Neg
'im all for praying but too many things have happened recently that are in need of prayer what is the world coming too',Neg
'im already so sad its coming to an end im going to miss so many of my classmates gradshow graduation photography',Neg
'im feel so bad for my parnets',Neg
'im forever alone',Neg
'im from a small city where ppl living to impress ppl with their money not their personality',Neg
'im feeling like tonight i got no texts all day ctfu',Neg
'im feeling bad at this time negemoti instacute instapict instabad igers igdialy',Neg
'im failing government negemoti nomoreslackingoff',Neg
'im exhausted texts tired break notinthemood annoyed notes',Neg
'i met the uncle of the year old boy that was killed on the train tonight is an understatement',Neg
'im from tupelo ms where they have arrested the ricin letter sending guy terrorist dont have to kill us b c were killing each other',Neg
'im excited for pe tomorrow lol',Neg
'im excited for tomorrow because i can wear my new show jacket for the first time yay',Neg
'im glad everyone is graduating and or having babies but it just makes me feel like ive done nothing with my life',Neg
'im glad that conversation between me cuz i started to feel fat',Neg
'im glad to know that ive come to the point in life where i can walk by my bestfriend in the hallway and neither of us say anything',Neg
'im gonna miss playing everyday and slapping a lot of the guys pingpong school life',Neg
'im gonna miss my togo cup and disney discount',Neg
'im gonna miss twitter for a whole month holly vacationsoon',Neg
'im hungry and i want a candy bar from ellie but i dont have a dollar day',Neg
'im gunna miss victory cheer next year',Neg
'i met the most beautiful boy in hilton head summer after freshman year but it would be too awkward to talk to him now',Neg
'im gonna miss her',Neg
'im gonna be so lonely for a while thissucks mad',Neg
'im going to be nice and reply back to the letter wrote for me she called me gay tho and that i sucked negemoti',Neg
'im gonna have a sad weekend at my dads as ill be trapped inside bc its gonna rain',Neg
'im going to miss and bailey goingtobeweird awkward missing soblah canttalktomyself',Neg
'im gonna be alone all afternoon because my best friend cant come over to my school to be with me',Neg
'im gonna bawl with the rihanna song now thevampirediaries tvd suitanddie',Neg
'im embarrassed by our government especially the senate of americans want background checks they sided w the fringe of the nra',Neg
'i meet a man named otis who only answers to triple oh gee smh truestory',Neg
'i mean the season just started like last week it feels like',Neg
'im behind on life just heard they shot down the background check bill congrats psychos rednecks and gangs america',Neg
'im beginning to think that in waterford it rains way more than anywhere else negemoti itneverstops drenched wethair',Neg
'im beyond sad must find the and book books read reading whatnow',Neg
'im bipolar lol happy panda',Neg
'im bi polar af frfr mad happy mello pissed everything',Neg
'im bored and i only got goodmorninngg text',Neg
'im basically a emo teen ughh stop whereismylifegoing stopkaram fuckinghashtagstop wuuhh getyourshittogether',Neg
'im babysitting therefore i have yet to watch glee',Neg
'im always only texting one person two at the most lol thestruggle ohwell',Neg
'im an extremely emotional person ihate things foreveracrybaby',Neg
'im at purdue and some guy said cool story bro ugghh i want to go to bloomington now tweet bloomington trill lil',Neg
'im almost done with my ice cream baskinrobins carmel raspberry icecream almost br night',Neg
'im bored at lunch i have no friends right now theyve all abonded me',Neg
'im bumming right now',Neg
'im done done with hoping n dreaming for this fairy tale to come done with school n love n all that shit i wanna be free pissed',Neg
'im disappointed cuz i know youre so much better than that but i know why you mightve done it',Neg
'im drinking so much water but i cant quench my thirst',Neg
'im dying and im going to keep dying all my fucking life dexter finalseason why television',Neg
'im drinking wine and pretending that my future husband just proposed to me and we danced to paula abduls rush rush',Neg
'im bored just want to get the days over with hungry bored',Neg
'im depressed',Neg
'my long lost friend whos abandon me itjo',Neg
'im confused if its love or lust',Neg
'im deaf in my right ear you guis',Neg
'im cool on kicking it w people for a while all i need is my boyfriend only friend i need u cant trust anyone these days smh',Neg
'im crying while sending a text why not yolo suchafag',Neg
'im crying at hollyoaks',Neg
'everytime the lady with the hole in her neck from smokin commerical comes on i have to change it like i cant watch that shit but gross',Neg
'i hate the fact i show emotion',Neg
'i hate talking to a man who is feminine on the phone it makes me so mad like why u wanna sound like a women doe dude smh',Neg
'i despite all of my neck and back pain i just wanna it go away owie boohoo stretching but ay my mommy is coming happy hurry',Neg
'i did do one thing last night i made misteryguy mad at me over something stupid we were together but know he just wants to be friends',Neg
'id do anything to relive the past four years of this dont want it to be over cantletgo',Neg
'id definitely rather be workin my shift instead of bein in this boiling pretty morbid unit in aintree hosp eyeopener',Neg
'id be devastated if my mom did what yours did',Neg
'i cringe at hearing about police firefighters being killed on duty when everyone runs away they go in brave illbemarryinganofficer',Neg
'i didnt even get the chance to see my mom td or yd',Neg
'i cry everytime i watch bridge to terabithia even though i know what happens crying',Neg
'havent had a text or email from in a while feel unloved ha tomorrow i will send a happy friday',Neg
'niggas act like they neva seen titts before lol',Neg
'i didnt get an morning text from liliana todayy',Neg
'i didnt get a picture with or today',Neg
'i disagree dmx and his family was toyed with for television ratings',Neg
'i die a little inside when i see someone eating alone at a restaurant',Neg
'i disagree dmx and his family was toyed with for television ratings',Neg
'i dislike how easily people judge especially when the ones who judge others are the people closest to you disappointed',Neg
'id i shave now my beard wont be back for the stanleycupplayoffs',Neg
'i cried when george wilson shot gatsby then himself movies book jaygatsby ilovehim suspense howispendmynights',Neg
'i did too this inkomo i thought it had a deep meaning all along',Neg
'i didnt post a picture yet but i dont think anyone likes my new haircut mad lame',Neg
'i didnt get my hug from today',Neg
'i didnt realize how badly i need to see live ugh but all the tickets for their shows in my area are sold out whyy',Neg
'i didnt get to see my best friend today negemoti',Neg
'i didnt know it was noticeable',Neg
'i didnt get to send my sims to work tonight because i was at hillbilly days having a life theyhatemenow firsttime',Neg
'idk how to feel right now used tired annoyed bitter everything everythingallatonce',Neg
'i cracke my iphone today',Neg
'i could tell u all day i dont love u and i dont give a fuck if u believe me then u clearly dont kno me inpain',Neg
'i cant tweet shit with out him stealing it',Neg
'i cant watch any more i cannot stop crying this is absolutely devastating today has just been terrible personal and world wide',Neg
'i cant watch the notebook crybaby',Neg
'i cant stop thinking about this scared idkhow',Neg
'i cant stop thinking about that one that i let go negemoti',Neg
'i cant stop imissyou',Neg
'i cant remember the last time i had a really good day',Neg
'i care to much stupid',Neg
'i cant stop crying over you cant stop crying over you iloveyou iloveu depressed',Neg
'i cant sleep',Neg
icecream,Neg
'i clearly have way too much time on my hands emoji iphone',Neg
'i cnt blv ths plz i dnt want it destroy me emotionally',Neg
'i could never waste my life on someone who didnt feel the same way i felt for them pathetic moveon',Neg
'i could handle losing all my belongings and what not but my dog thats what breaks my heart prayfortexas',Neg
'i couldnt find my wallet this morning negemoti nomoney frustrated',Neg
'i could sleep for days and not miss a thing sleepy',Neg
'i could only muster two comments because of all the diarrhea',Neg
'i couldve gone to sanjo and see mexico play today but my phone was dead so they left negemoti ohwell nexttime',Neg
'i could do this all night think i know every word to this film',Neg
'i cook and bake the best in this state fail high',Neg
'i colored my lamps lightbulb red with a marker and it had no effect whatsoever on the actual light emitting from the lamp',Neg
'i could be your hero baaby',Neg
'i compare every person that talks to me to you ngl',Neg
'i constantly feel like an only child',Neg
'so zach followed me an hour ago when he tweeted i was yelling and crying then i was crying more because i was on tweet limi',Neg
'idk if he be avoiding me or not but everytime i see him or hear his name my mood changes quickly',Neg
'i dont know what i did one day your tlkin to me like im ur best friend the next you wont even talk to me wtf',Neg
'i dont know what im going to do when you leave wondering',Neg
'i dont know what these tweets are about but jesus i miss everything the jokes the fun the everything can we just have that back',Neg
'i dont know what id do with out my daddy lionking mufasa simba daddieslittlegirl lovehim',Neg
'i dont know what happened and i dont think ill ever know but i miss you i miss our friendship so much justwanttotalk please',Neg
'i dont know just everything been falling apart recently scary',Neg
'i dont know if i should give up or keep loving you',Neg
'i dont know how people can let drugs take over them so much they give there child up my family for ya',Neg
'i dont know what to do anymore confused frustrated',Neg
'i dont know how to describe this feeling',Neg
'i dont know if i messed up',Neg
'i dont know if i did anything i just wish i knew',Neg
'i dont know where i would actually be without my friends you know soppy cute emosh emolyds buthappy hashtag',Neg
'i dont know who acts more like a chick me or you pathetic bye',Neg
'i dont know why i expect people to be decent almost a waste of emotions after you show me your true colors fail betrayal',Neg
'i dont remember the last time i was this sick negemoti family is off to the snow without me sick',Neg
'i dont push away people people push me away becase they simply dont like me',Neg
'i dont think anybody is ever going to get me',Neg
'i dont think anybody can make me feel better right now cantbelieveit',Neg
'i dont know how i feel about getting cap and gowns today excited nervous mixedemotions',Neg
'i dont mess with nobody in my senior class but only people lhh',Neg
'i dont like what media doing believetour for celebrities jb kesha ladygaga make celeb in bad light',Neg
'i dont know why i keep on staying its bin a year ng maghiwalay tau i feel the love and care but no matter what i still feel alone',Neg
'i dont like you',Neg
'i dont like being awake makes me think',Neg
'i dont like it when i get called and i leave it so now my target is to stick up for myself the whole way i hate feeling like this',Neg
'i dont like having tonsillitis ill tonsils',Neg
'i dont know about you but praying for things is getting too tiresome for me its starting to suck',Neg
'i dont have to have a degree in politics to see how ignorant is and how little she respects newtown and their tragedy',Neg
'i dont have the words in me to explain why im so upset pissed',Neg
'i dobt want it to storm',Neg
'i dnt need much i jst want u',Neg
'i don actually remember ma hubby sayin he loves me today uh uh its unlike him',Neg
'i do not enjoy the presence of the new cca president negemoti',Neg
'i do not agree with that nononono',Neg
'i dont ask for nothing dad but when i do u only yell at me then u get mad because im in my always in my room bt its cause of u negemoti',Neg
'idk why im so obsessed with these southern white boys knowing dmn well they dont date black girls lol',Neg
'idk uhmm me justnow fakesmile edit filter bored blah bleh ugh sigh thinking',Neg
'id lae h',Neg
'idk what i am irritated emotional mad upset i just dont know',Neg
'idk why i keep being nice i had more success being a dick truth',Neg
'idk what my emotions are atm happy confused hurt annoyed mad cantwaittillsummer',Neg
'i cant paint and is at work bored picstitch scrapes longboard collision',Neg
'i dont even check zayns twitter to see if hes tweeted anymore',Neg
'i dont even have respect for you anymore',Neg
'i dont get how people can neglect their dog doesntmakesense',Neg
'i dont get dat attention',Neg
'i dont get how someone can get so mad about something that isnt even that big of a deal',Neg
'i dont have any tickets for of jb concerts here in oslo crying im never gonna meet him or see him he has concerts here negemoti',Neg
'i dont have any first place medals for wrestling negemoti ishouldjustquit',Neg
'i dont even have no real bros haha',Neg
'i dont feel good negemoti sickofit',Neg
'i dont even think i ga ever see in ut i never even see in ut',Neg
'i dont even have that one person who i can talk to anymore missit',Neg
'i dont feel as pretty as i feel doubletap dontjudge',Neg
'i dont even like drake but i was the only one who knew about him in college',Neg
'i dont even need anything from right now i just wanna feel like im getting a present on friday',Neg
'i dont even look forward to the bulls playing anymore',Neg
'i dont think anyone can disagree with this actually some can listen to the words truth reality',Neg
'i cant imagine moving for college well itll be after years when i finish my aa but still',Neg
'i cant help yall hoes have nothing to lose and was raised in the hood so fighting and acting out is all yall know',Neg
'i am generally upbeat but these past two days have been devastating praying and sending reiki to the ppl in boston and texas crying',Neg
'i am going to miss track',Neg
'i am here miss my pookie i want him with me r now i miss him so much negemoti i fell like crying r now',Neg
'so sum pregnant lady died during childbirth some blocks away frm my house negemoti',Neg
'i am deeply saddened by the amount of process food currently being served at metro radio arena white bread yuk',Neg
'i am confident calm and capable courageous',Neg
'i am both happy n sad at the same time n i am still trying to figure out how that could be confused happy',Neg
'i am a hungry lass',Neg
'i am hungry but nothing on my way to work is what i want can someone bring me lunch',Neg
'i am always amazed at the way ppl feel so free to be unbelievably ugly in the way they talk to you on twitter show some common decency',Neg
'i am awake however i do not want to get up and this weather isnt being encouraging tired sleepdeprived weather',Neg
'i am a clown',Neg
'i am just sick of getin played hurt confused uplate',Neg
'or the guy who tweet itch minutes posemoti hangover',Neg
'i am never going to make it past level on candy crush i always have left whyy',Neg
'i am so sick negemoti',Neg
'i am so sore from a workout i did nights ago goodkindofsore',Neg
'i am trying real hard to be a better tweeter this is sad that this is one of my life goals life goals saldlifegoals',Neg
'i am addicted to driver san francisco',Neg
'i am so happy that i get to stay up until to do coursework school coursework latenight',Neg
'i am sick as balls someone come hold me and tell me everything will be alright',Neg
'i am not afraid to admit that jacqui mcqueen just made me weep hollyoaks',Neg
'i am so behind the times with everything only just got instagram and have no clue how to use it',Neg
'going well bt nt so well hw abt urs',Neg
'negemoti negemoti negemoti',Neg
'i am praying for those in boston texas',Neg
'i am who i am today because of the mistakes i made yesterday scared',Neg
'i am actually excited for broadchurch on monday',Neg
'i am absolutely exhausted from the horrible day i had but the news anchor in me cannot stop watching cnn until i know everything',Neg
'i actually have no idea who i can actually trust these days',Neg
'i actually love my year i cant believe we only have weeks together negemoti',Neg
'i actually miss having my sister around me negemoti miss her and my little niece neverseethem love',Neg
'i actually dont know what im going to do next year without negemoti',Neg
'i actually cant wait to tell people how i feel about them when i move i just keep it inside because i know nothing will get better',Neg
'those comments are despicable ignorance in its finest form angry',Neg
'i admit i am very jealous of these past few days you guys are so lucky jealous',Neg
'hyuunn those comments are despicable ignorance in its finest form angry',Neg
'i accidentally locked all my homework in my room n i cant do them scared',Neg
'i just watched this video and went speechless texasexplosion crazy watch o shitt son',Neg
'its not about filmvsdigital its about the unpleasantness of people with internet access',Neg
'i aint went no where every since amberr birthday',Neg
'i always seen to get this done to me irritated done',Neg
'i always plan future babies even though i dont really want any more children lol needalife',Neg
'i always wished that i would never use my cpr and first aid skill in public',Neg
'i am in minutes',Neg
'i always wonder of what she thinks of me all the messages that i send',Neg
'i am accepted courageous',Neg
'i always knew that blood was thicker than water but really didnt realize it',Neg
'i always abided by the the girl code but too bad i couldnt say that about my niggas',Neg
'i almost called you last night then i remembered we arent friends anymore missyou doyoumissme',Neg
'i always get my hopes up everytime i get a text thinking maybe its you never is thoo',Neg
'i almost saw my little brother',Neg
'i also wish he followed my twitter',Neg
'i already miss iubb how in the hell will i make until october',Neg
'but true fans kno the truth which is ur a talentless music thief exploiting lesser known producers for their filthy beats',Neg
'i am worth it anxiety will not win i am stronger than any fears that try to hold me back or hold me down courageous',Neg
'she actually said cierra la boca and then callate',Neg
'i cant believe there was a sinkhole in chicago because of the rain',Neg
'i cant believe they took down remember delomore page on facebook negemoti',Neg
'i cant believe that in less than a month my little sister will dance her last dance n in a month she graduates',Neg
'i cant believe my last county cadre meeting is tomorrow gonnamissit senioryear',Neg
'i cant believe is in denmark so soon negemoti cant be there with my best friend negemoti',Neg
'i cant believe ive lost my headphones negemoti',Neg
'i cant c any bdae tweets',Neg
'i cant believe i only have two weeks left at fsu where did the time go',Neg
'i cant believe its been years since i went on senior trip where does the time go wishicouldgoback depressed classof2011 phs',Neg
'i cant believe i slept in this late',Neg
'i cant do this shitty maths homework im not doing it pissedoff imaidiot',Neg
'i cant escape the past yet i hope someday i can thinkingtoomuch',Neg
'i cant even blame the fella all the time the level of aint shit females is starting to reach the level of aint shit n as',Neg
'i cant have a fangirl room untill i move so my room looks like a normal teens room',Neg
'i cant go to the omg fest because i live in illinois negemoti feelinglikeshit',Neg
'i cant have my phone until tomorrow negemoti mad angry sakkar rase',Neg
'i cant help but smile when i see you haha',Neg
'i cant help but feel that you replaced me ugh',Neg
'i cant believe i missed today',Neg
'i cant get over amanda bynes i almost feel like its a fake account one day shes going to cringe in horror over it',Neg
'i cant find the words to say goodbye lastday',Neg
'i cant even describe how i feel right now scared angry',Neg
'i cant get myself out of bed when i know i have shit to do',Neg
'i cant even explain how shit i feel about not going to worlds last year was the most amazing experience of my life worlds',Neg
'i cant even play in lacrosse',Neg
'i cant even give bitches my main number cause im scared it might be that bitch',Neg
'i cant believe im gonna have to miss the ustream',Neg
'i cant believe i chose to write a paper over sleeping in late smh',Neg
'i cant believe i barely found out take180 was shut down',Neg
'i bought a jambon this morning and it was great but now i cant go back to monaghan at the weekend',Neg
'i bet the sandy hook shooting was all an act set by the government what kind of world are we living in',Neg
'i bout kno who it was thoo',Neg
'i called him today now he wont answer his phone',Neg
'we should just keep praying allahs protection coz ive learnt one thing d govt d ppl arent offering any',Neg
'i can agree with this dmx and his family was toyed with for television ratings',Neg
'i bet obama is too busy to care about the mustard stain on my slacks',Neg
'ibertal mc2 coffee grinder and gaggia naked portafilter from happydonkey not allowed to open',Neg
'i been called everything tonight',Neg
'i be so slow sometimes',Neg
'i been saying i aint need new friends yall mofos just now gettin hip lol',Neg
'sitting here with we looked for you giving a tour today but didnt see you',Neg
'i believe god has a better plan than this believe instalike fm',Neg
'icant ijs trifilin overthewholefamily atthesamedamntime bwahahahahaha jesustakethewheel',Neg
'i can already tell today is not going to be a good day',Neg
'i can even quote prison break skill',Neg
'i can not stop thinking of him',Neg
'i can not believe the tragedies that americans have had to endure this week prayers go out to every one of you affected by these events',Neg
'i can relate to the perks of being a wall flower so much its incredible happy crying emmawatson',Neg
'i cant believe how pathetic some girls are if your life just revolves around dick then i feel sorry for you',Neg
'i cant believe how desperate girls are',Neg
'i can be doing so good then here you having to text me here come those feelings back it makes me miss you ugh lonely',Neg
'i can never sneak into ricks because every single person knows who i am underageissue',Neg
'i can never hang out with ppl bc i live so far away chevprobs bored',Neg
'i can never just do nothing at home my mom always makes me clean lazy',Neg
'i can honestly say i had an amazing day i got so much done just something is still not quite right cantsleep',Neg
'i can honestly say i cannot focus on homework if my life depended on it',Neg
'i dont think he sees me in his life anymore lol nahh i got other shit to be sad about you you aint part of that shit boo tehe',Neg
'i dont think i can get the tattoo that i wanted not until my back is completely healed',Neg
'i dont think i know any players from the magic now',Neg
'i got burnt it hurts soo badd dont dance with a curlimg iron around dangerous pain ouch curls',Neg
'i got dumped at winter like this yoo i guess i have to recycle my self',Neg
'i go through shampoo and conditioner like its my job',Neg
'i got burned yesterday walking around with and now it begins whitegirlprobs aloetime',Neg
'i got a big pimple',Neg
'are you actually watching that evil witches funeral getalife',Neg
'ignoring and not looking at me even just did it depressed idkwhattodo',Neg
'i get too excited getting a pointless answer on pointless',Neg
'i got in twitter jail early in the game ritztweet',Neg
'i give up all hope on having purple hair for a couple week',Neg
'got me so excited then i saw the hashtag',Neg
'i give you everything and i get nothing in return',Neg
'i got like real people in my life',Neg
'i got my new show dress its finally hitting me that this is my last time ill need one of these',Neg
'i got no plan for dis saturday',Neg
'i guess i found out how it is',Neg
'i guess i flew today in gym class and my head bounced off the floor a few times notfeelinggood missingsoftball',Neg
'i guess i know now who my real friends are crying overwhelmed',Neg
'i guess ill just have to accept it im just sad that i cant change it',Neg
'i get the most when i see people i care about sad',Neg
'i guess i finally know heartbroken hatemyself',Neg
'i guess goodnight lonly crying layingwithepijr',Neg
'i go to your match to cheer for you',Neg
'i guess i dont think i deserve a lot',Neg
'i got to give much respect to all the interview tru the years of plp murder familys its',Neg
'i guess all good things eventually come to an end imissit',Neg
'i grossly underestimated my own hunger this morning while packing a lunch and now my stomach is like eating itself',Neg
'i guess im single again boyfriendproblems fighting crying',Neg
'i get so sad when i think about how after i graduate i wont see any of the people i look forward to seeing everyday latenightthoughts',Neg
'i get pretty emotional when i dance depending on what ever mood the music exerts happy mad let the music guide you',Neg
'if you are a good boyf or girlf you wouldnt betray the person that you love posemoti love miserable',Neg
'if you are music happy music longing music always music',Neg
'if you didnt want to talk you couldve just told me so i didnt have to sit here like and idiot',Neg
'if you always assuming and expecting somebody to talk shit stfu when they do you was waiting for it remember lmaoo',Neg
'if we aint tlkn bout a nigga some bitches dont have too much to say',Neg
'if u stick around after a guy do u like dirt over and over again you must really like the bullshit smh cant find real luv',Neg
'if u paid for twitter followers u really shouldnt tweet indirects about other ppl ur mentally not ready',Neg
'if you dont wanna be my bestfriend then fine leave me sorry i cant text you every second of the day i have life probs too yaknow',Neg
'if u can never get passed the past ull never get to see the future wantedsomuchmore',Neg
'i fucking quit heres to having too much shit on my plate and not enough ways to deal with it frustrated hurt everythingbadhashtag',Neg
'i fucking hate everything right now fml downonmyself mad stupid',Neg
'if you fuckin niggas you bitches aint bad you',Neg
'if you going to be my friend then be my friend dont be fucking fake whatever fake gotnotime inthisgeneration notreal',Neg
'if you gotta lie yo boost yo image',Neg
'i get breaking news faster on twitter than regular news networks',Neg
'i gave all my doritos locos tacos away',Neg
'i get my best sleep in the cold warm',Neg
'i get hungry first hour and thats right after i eat',Neg
'i get so excited looking outside and then depressed cuz im inside studying but happy bipolar',Neg
'i gained so much weight',Neg
'if you spit game to a girl on twitter me and my boys laugh at you',Neg
'if you know whats good for ya youll go hang out w for me because i cant negemoti',Neg
'if you wonder how democracy is dead and the united states of america is now a plutocracy you need to google lewis powell memo',Neg
'if you really loved me these tears i have wouldnt be here',Neg
'if you see today hug him please and tell him its from his mommy he gives great hugs posemoti missingmybigguy',Neg
'if you say so he wasted a great chance to get so much more dmx and his family was toyed with for television ratings',Neg
'i guess i should start packing my bags',Neg
'i guess no class today',Neg
'i guess no new phone today either got my hopes up for nothing',Neg
'lmao naw you got it lol i bet lakers wont make it out the round story',Neg
'i hate hospitals creepy bleh hospital creepy bleh painful tired',Neg
'i hate how much i dont try to get ready for school anymore likedressingup trackgirlproblems',Neg
'i hate holding my love in for you and also seeing you run off with another man im sick of it mad',Neg
'i hate her so much i have the worst family ever yeah enjoy yours srlsy leavemealone',Neg
'i hate having to hear my sable girl crying in her cage',Neg
'i hate having dreams about a zombie apocalypse terrifying',Neg
'i hate finding spiders in my bed dontknowwheretosleep',Neg
'i hate it that iv typed your name so much that when it gets close to the spelling of your name it pops up on my screen',Neg
'i hate forgetting to pack a lunch negemoti hungry',Neg
'i hate having a pie face please go away spots i dont appreciate you on my face spots gross',Neg
'i hate goodbyes negemoti melanmode',Neg
'i hate it when all of these devastating events happen one after another',Neg
'i hate it when girls call themselves barbie on their twitter or facebook name',Neg
'i hate it when someone says is the best because when you ask them whats the best song they just know day n nite and memories',Neg
'i hate people confused tired mad',Neg
'i hate not having my babe at school when i need him the most badday ugh needyou',Neg
'i hate seeing girls who dumb down and look all fun and ditsy just so a guy will stay with her when hes left her before why beyourself',Neg
'i hate seeing you like this',Neg
'i hate seeing the ones i love hurt or crying it breaks my heart negemoti',Neg
'i hate feeling this way sick',Neg
'i hate myself for falling in love with you and im gonna have to let you go for months gonna missyou love fuck',Neg
'i hate my life broken heart cut4xtina fml teamwhitepeople',Neg
'i hate it when things dont happen the way you want it to guess i have to get used to it',Neg
'i hate my phone with a passion but if it died i would cry htc',Neg
'i hate leaving my warm bed',Neg
'i hate mean guys its not my fault im so sensitive like i have a heart and feelings too sensitive niceguysneverfinish',Neg
'i hate making new social networking accounts like i have more followers on tumblr',Neg
'i hate feeling like this ill',Neg
'i hate faking my mood and smile please someone just end it now depressed dead life',Neg
'i hate everything in my closet whattowear club yay',Neg
'i had a good ass day but now that i saw this i wanna cry omg bye cry ronnie fuckthesehashtags',Neg
'i had a rough day my health issues are getting the better of me',Neg
'i had kings tickets for tomorrow but now i cant go neverbeen hopefullynextgame',Neg
'i had chocolate beer for dinner inmourning likewhoa hungry',Neg
'i had the weirdest dream about marisa going off to college',Neg
'i h8 put on my earings its like my ears feel naked',Neg
'i guess we arent best friends forever we were just best friends for now then u left me for someone esle',Neg
'i guess no talking tonight phone powered down',Neg
'i guess were getting a new swim coach next year negemoti',Neg
'i guess now its my turn to move on',Neg
'i guess trashy is the new classy cause hoes dont even mine being exposed nor do they move in silence anymore',Neg
'i guess the days of heroin chic are not over negemoti',Neg
'if this weather doesnt do one soon im seriously gonna have to look into emigration whopissedthesunoff',Neg
'i hate a dumb fake bitch do anything to fit in',Neg
'i hate arguing with someone i really care about',Neg
'i hatee feelings like this negemoti ughh',Neg
'i hate being the girl that would always be right here for you to listen or whatever but you dont even care notright',Neg
'i hate england rain hood cold freezing hair tired jetlag goodbye america miserable fog',Neg
'i hate everyone whos at even though im in turks and caicos',Neg
'i hate everyone who makes more money than me not because you are better but because fate has not given me whats mine',Neg
'i hate all of you having fun on your last half day im stuck at school missing out',Neg
'i hate being such a procrastinator so much homework to do tonight that ive had for weeks negemoti procrastinator upallnight',Neg
'i hate being ignored loner youbrokemyheart',Neg
'i hate art class so much not a good day at all so far pissed',Neg
'i hate being sad and not even knowing why annoyed',Neg
'i hate bad news leavemealone',Neg
'i hate being home alone lonely quiet',Neg
'i hate being alone someonecomehome',Neg
'if this is what your idea of trying looks like i dont want to be around when you give up',Neg
'if the phillies and union dont make the playoffs every philadelphia team will have not made the playoffs for an entire year wow',Neg
'if the people will lead the leaders will follow',Neg
'i feel bad',Neg
'i feel blue again my emotions are all over the place right now negemoti notgood blue down',Neg
'i feel comfortable being myself around like people gay whatevs',Neg
'i feel bad for these girls that aint got some down ass bitches like me smhh',Neg
'i feel bad for pinky toes cause they dont get the privilege of knuckles you cant bend just the top of it like all the other toes',Neg
'i feel bad for guys sometimes like when they get nervous and have to ask girls out and ask girls to marry them and they get rejected',Neg
